PurchaseID,PurchaseDate,CustomerEmail,Country,CustomerAge,Category,UnitPrice,Quantity,DiscountPct,PaymentMethod,SatisfactionRating
3544,2023-04-12,customer3543@yahoo.com,India,73.0,Beauty,155.11,1,0.15,Debit Card,3.0
3545,2024-01-27,customer3544@outlook.com,Japan,46.0,Books,98.24,3,0.25,Credit Card,1.0
3546,2024-10-12,customer3545@gmail.com,Canada,,Automotive,25.93,1,0.15,Bank Transfer,
3547,2023-04-29,customer3546@protonmail.com,India,32.0,Beauty,36.99,4,0.25,Credit Card,3.0
3548,2024-10-07,customer3547@hotmail.com,Mexico,57.0,Books,28.24,4,0.1,PayPal,4.0
3549,2024-09-17,customer3548@hotmail.com,France,70.0,Electronics,54.61,5,0.2,Debit Card,
3550,2024-10-06,customer3549@protonmail.com,United Kingdom,,Clothing,109.72,1,0.2,Debit Card,3.0
3551,2023-01-05,customer3550@protonmail.com,Japan,69.0,Books,144.13,4,0.0,Debit Card,2.0
3552,2024-12-23,customer3551@outlook.com,Mexico,24.0,Home & Kitchen,33.86,1,0.0,Gift Card,5.0
3553,2023-11-09,customer3552@protonmail.com,Mexico,59.0,Grocery,30.89,4,0.05,PayPal,5.0
3554,2024-03-11,customer3553@yahoo.com,United States,64.0,Clothing,81.2,1,0.0,Credit Card,4.0
3555,2023-08-11,customer3554@protonmail.com,Canada,30.0,Home & Kitchen,26.53,4,0.2,Credit Card,4.0
3556,2024-01-10,customer3555@gmail.com,Australia,46.0,Grocery,108.74,1,0.15,PayPal,4.0
3557,2024-02-06,customer3556@yahoo.com,India,20.0,Sports & Outdoors,93.3,1,0.25,Debit Card,4.0
3558,2024-08-05,customer3557@gmail.com,United States,56.0,Home & Kitchen,68.32,2,0.0,PayPal,2.0
3559,2023-09-07,customer3558@protonmail.com,Japan,52.0,Toys,106.29,2,0.1,Credit Card,4.0
3560,2023-03-22,customer3559@hotmail.com,United Kingdom,28.0,Beauty,104.36,4,0.0,PayPal,4.0
3561,2024-03-04,customer3560@gmail.com,United Kingdom,28.0,Clothing,36.67,1,0.05,Debit Card,4.0
3562,2024-07-25,customer3561@outlook.com,India,30.0,Clothing,30.28,4,0.0,Debit Card,5.0
3563,2023-01-12,customer3562@yahoo.com,United Kingdom,53.0,Sports & Outdoors,63.5,3,0.0,Gift Card,4.0
3564,2024-08-15,customer3563@hotmail.com,Canada,49.0,Sports & Outdoors,107.72,1,0.2,Debit Card,3.0
3565,2024-08-09,customer3564@gmail.com,Mexico,47.0,Electronics,35.41,5,0.1,Credit Card,5.0
3566,2024-02-26,customer3565@outlook.com,India,32.0,Home & Kitchen,31.52,3,0.2,Debit Card,3.0
3567,2024-11-23,customer3566@hotmail.com,Mexico,63.0,Sports & Outdoors,32.66,5,0.2,Credit Card,2.0
3568,2023-10-11,customer3567@gmail.com,Australia,52.0,Home & Kitchen,50.34,1,0.0,Credit Card,4.0
3569,2023-04-08,customer3568@gmail.com,United Kingdom,35.0,Office Supplies,8.49,3,0.05,Debit Card,5.0
3570,2024-04-24,customer3569@protonmail.com,Brazil,22.0,Electronics,38.88,1,0.0,Credit Card,5.0
3571,2024-03-21,customer3570@gmail.com,Brazil,66.0,Beauty,85.0,3,0.0,Debit Card,5.0
3572,2024-10-29,customer3571@protonmail.com,Germany,62.0,Office Supplies,107.38,4,0.0,Debit Card,
3573,2023-06-13,customer3572@yahoo.com,Australia,35.0,Clothing,189.2,5,0.0,Credit Card,
3574,2023-04-26,customer3573@hotmail.com,Mexico,33.0,Sports & Outdoors,61.99,5,0.0,Credit Card,3.0
3575,2024-05-10,customer3574@hotmail.com,Australia,73.0,Electronics,45.72,2,0.15,PayPal,4.0
3576,2023-08-16,customer3575@protonmail.com,India,60.0,Sports & Outdoors,167.06,2,0.0,Bank Transfer,5.0
3577,2023-05-15,customer3576@outlook.com,United States,26.0,Office Supplies,66.36,4,0.15,Credit Card,2.0
3578,2024-05-05,customer3577@protonmail.com,Mexico,27.0,Office Supplies,67.48,4,0.0,Credit Card,4.0
3579,2023-05-16,customer3578@outlook.com,Mexico,48.0,Clothing,128.76,2,0.0,Bank Transfer,2.0
3580,2024-08-31,customer3579@outlook.com,Canada,63.0,Grocery,21.8,2,0.15,PayPal,4.0
3581,2023-08-16,customer3580@protonmail.com,France,21.0,Grocery,69.46,1,0.0,Gift Card,4.0
3582,2024-04-21,customer3581@protonmail.com,United Kingdom,18.0,Clothing,28.3,4,0.25,Credit Card,5.0
3583,2024-02-26,customer3582@gmail.com,Australia,52.0,Grocery,17.67,1,0.05,Gift Card,4.0
3584,2024-03-07,customer3583@hotmail.com,India,27.0,Electronics,36.94,3,0.0,PayPal,3.0
3585,2023-08-11,customer3584@protonmail.com,Canada,49.0,Office Supplies,150.13,2,0.0,Credit Card,4.0
3586,2023-03-04,customer3585@outlook.com,Japan,37.0,Grocery,21.9,3,0.0,Debit Card,
3587,2024-04-11,customer3586@hotmail.com,Canada,66.0,Books,50.25,5,0.05,Credit Card,2.0
3588,2023-11-13,customer3587@outlook.com,Germany,,Clothing,101.92,5,0.15,Debit Card,5.0
3589,2024-12-14,customer3588@protonmail.com,Australia,25.0,Office Supplies,38.43,5,0.0,Debit Card,5.0
3590,2024-10-11,customer3589@hotmail.com,France,19.0,Electronics,187.52,4,0.0,Credit Card,4.0
3591,2023-02-24,customer3590@hotmail.com,Canada,42.0,Books,64.85,3,0.25,Bank Transfer,3.0
3592,2023-09-21,customer3591@gmail.com,France,60.0,Books,20.32,5,0.0,Gift Card,5.0
3593,2023-10-31,customer3592@gmail.com,Germany,45.0,Clothing,36.48,3,0.15,Gift Card,5.0
3594,2023-10-06,customer3593@hotmail.com,Australia,31.0,Electronics,21.42,2,0.0,Credit Card,5.0
3595,2024-06-12,customer3594@gmail.com,Germany,20.0,Home & Kitchen,39.55,5,0.0,PayPal,2.0
3596,2023-09-19,customer3595@outlook.com,France,74.0,Office Supplies,54.56,5,0.1,Gift Card,2.0
3597,2023-04-22,customer3596@protonmail.com,Mexico,68.0,Grocery,103.13,3,0.0,Credit Card,4.0
3598,2023-09-22,customer3597@yahoo.com,France,34.0,Grocery,209.2,5,0.0,Debit Card,4.0
3599,2024-07-28,customer3598@gmail.com,Brazil,45.0,Books,55.81,3,0.2,Credit Card,4.0
3600,2023-10-23,customer3599@outlook.com,Germany,26.0,Sports & Outdoors,93.83,3,0.0,PayPal,5.0
3601,2023-07-28,customer3600@gmail.com,Japan,40.0,Books,60.62,3,0.0,Debit Card,5.0
3602,2024-07-18,customer3601@protonmail.com,France,56.0,Sports & Outdoors,35.13,3,0.15,Gift Card,5.0
3603,2023-02-18,customer3602@hotmail.com,Japan,53.0,Grocery,42.91,5,0.05,Debit Card,1.0
3604,2023-11-29,customer3603@protonmail.com,Canada,33.0,Home & Kitchen,142.42,5,0.0,PayPal,2.0
3605,2023-03-17,customer3604@outlook.com,India,37.0,Office Supplies,48.47,4,0.2,Credit Card,3.0
3606,2024-03-19,customer3605@protonmail.com,Canada,,Automotive,157.42,3,0.25,Debit Card,1.0
3607,2024-10-18,customer3606@hotmail.com,Canada,47.0,Clothing,68.29,1,0.0,Gift Card,3.0
3608,2023-11-19,customer3607@hotmail.com,Japan,62.0,Office Supplies,71.86,2,0.05,PayPal,2.0
3609,2024-12-17,customer3608@yahoo.com,United Kingdom,45.0,Automotive,126.11,1,0.25,Gift Card,4.0
3610,2024-09-29,customer3609@protonmail.com,Mexico,63.0,Electronics,75.0,1,0.0,Debit Card,2.0
3611,2024-06-15,customer3610@protonmail.com,Japan,33.0,Electronics,7.4,4,0.05,Debit Card,5.0
3612,2023-05-11,customer3611@gmail.com,United Kingdom,30.0,Beauty,40.02,2,0.0,Gift Card,4.0
3613,2023-01-24,customer3612@hotmail.com,Mexico,72.0,Grocery,71.39,1,0.0,Credit Card,5.0
3614,2023-03-31,customer3613@outlook.com,Mexico,29.0,Home & Kitchen,76.44,2,0.25,PayPal,5.0
3615,2023-09-12,customer3614@yahoo.com,United Kingdom,64.0,Books,75.32,1,0.15,PayPal,4.0
3616,2023-10-25,customer3615@yahoo.com,Japan,33.0,Toys,61.98,1,0.0,PayPal,4.0
3617,2023-06-03,customer3616@yahoo.com,France,23.0,Clothing,69.96,3,0.0,Debit Card,5.0
3618,2024-12-12,customer3617@gmail.com,Mexico,,Electronics,133.12,4,0.0,Debit Card,4.0
3619,2024-06-26,customer3618@yahoo.com,Mexico,23.0,Home & Kitchen,51.52,4,0.25,Credit Card,4.0
3620,2024-05-25,customer3619@hotmail.com,Germany,60.0,Grocery,62.09,2,0.0,Gift Card,3.0
3621,2024-04-20,customer3620@yahoo.com,Mexico,,Electronics,110.27,4,0.0,Credit Card,5.0
3622,2024-03-25,customer3621@gmail.com,Japan,48.0,Sports & Outdoors,112.81,1,0.25,Debit Card,4.0
3623,2024-10-05,customer3622@gmail.com,United States,73.0,Sports & Outdoors,29.78,1,0.0,Credit Card,3.0
3624,2023-10-12,customer3623@protonmail.com,Australia,68.0,Office Supplies,15.29,2,0.25,Debit Card,5.0
3625,2023-04-13,customer3624@yahoo.com,Germany,72.0,Office Supplies,99.42,4,0.0,Credit Card,2.0
3626,2023-08-04,customer3625@protonmail.com,Mexico,57.0,Office Supplies,83.26,1,0.15,Debit Card,5.0
3627,2023-06-17,customer3626@yahoo.com,Canada,37.0,Toys,65.66,1,0.1,PayPal,5.0
3628,2024-11-29,customer3627@yahoo.com,United States,52.0,Electronics,104.76,3,0.0,Debit Card,5.0
3629,2024-02-18,customer3628@outlook.com,Canada,32.0,Home & Kitchen,57.41,3,0.1,Credit Card,2.0
3630,2023-11-08,customer3629@gmail.com,United States,47.0,Books,81.19,3,0.0,PayPal,4.0
3631,2023-01-19,customer3630@gmail.com,France,61.0,Electronics,48.58,3,0.1,Debit Card,1.0
3632,2024-06-03,customer3631@hotmail.com,India,41.0,Electronics,39.42,5,0.0,Credit Card,4.0
3633,2024-04-17,customer3632@yahoo.com,France,45.0,Clothing,56.4,1,0.0,Credit Card,5.0
3634,2024-08-14,customer3633@protonmail.com,United States,37.0,Clothing,22.44,4,0.0,PayPal,3.0
3635,2023-04-06,customer3634@yahoo.com,India,22.0,Toys,37.32,4,0.15,Gift Card,
3636,2024-04-24,customer3635@hotmail.com,Mexico,27.0,Office Supplies,64.2,4,0.25,PayPal,4.0
3637,2023-09-22,customer3636@yahoo.com,Brazil,27.0,Clothing,82.7,1,0.0,Gift Card,5.0
3638,2023-06-19,customer3637@hotmail.com,United States,33.0,Electronics,124.69,2,0.1,Debit Card,4.0
3639,2023-06-13,customer3638@yahoo.com,United Kingdom,21.0,Toys,61.94,5,0.1,Debit Card,4.0
3640,2023-07-30,customer3639@hotmail.com,Canada,69.0,Clothing,38.7,4,0.0,PayPal,5.0
3641,2024-06-19,customer3640@yahoo.com,Japan,62.0,Automotive,28.45,5,0.15,Credit Card,4.0
3642,2023-01-17,customer3641@protonmail.com,Germany,65.0,Clothing,119.33,4,0.2,PayPal,4.0
3643,2024-11-22,customer3642@outlook.com,United States,49.0,Clothing,71.83,1,0.25,Debit Card,4.0
3644,2024-12-08,customer3643@gmail.com,Brazil,18.0,Beauty,60.2,5,0.0,Credit Card,
3645,2024-12-07,customer3644@hotmail.com,Brazil,27.0,Books,73.19,5,0.0,Credit Card,3.0
3646,2024-09-01,customer3645@protonmail.com,Australia,30.0,Toys,105.45,4,0.1,Credit Card,5.0
3647,2023-08-25,customer3646@yahoo.com,Canada,59.0,Electronics,145.83,1,0.2,Credit Card,5.0
3648,2023-10-22,customer3647@hotmail.com,Mexico,64.0,Clothing,25.41,5,0.0,Debit Card,4.0
3649,2023-04-03,customer3648@yahoo.com,Germany,56.0,Electronics,57.15,5,0.0,Credit Card,
3650,2024-10-13,customer3649@outlook.com,Japan,51.0,Beauty,100.18,5,0.05,Credit Card,3.0
3651,2024-07-16,customer3650@gmail.com,United States,38.0,Home & Kitchen,26.9,2,0.15,Credit Card,4.0
3652,2023-04-23,customer3651@yahoo.com,Australia,22.0,Electronics,176.19,5,0.0,Debit Card,4.0
3653,2024-12-23,customer3652@hotmail.com,India,31.0,Toys,56.75,1,0.0,PayPal,4.0
3654,2023-01-31,customer3653@protonmail.com,Australia,64.0,Toys,190.36,3,0.0,Debit Card,4.0
3655,2024-07-14,customer3654@yahoo.com,United Kingdom,52.0,Clothing,24.12,4,0.0,Debit Card,5.0
3656,2023-04-09,customer3655@gmail.com,France,60.0,Office Supplies,116.88,2,0.25,PayPal,3.0
3657,2024-07-01,customer3656@hotmail.com,United Kingdom,70.0,Sports & Outdoors,42.82,5,0.15,PayPal,5.0
3658,2024-10-06,customer3657@hotmail.com,Japan,34.0,Automotive,66.68,3,0.25,Bank Transfer,3.0
3659,2024-11-24,customer3658@yahoo.com,Australia,52.0,Clothing,93.92,1,0.25,Debit Card,4.0
3660,2023-04-28,customer3659@gmail.com,Mexico,60.0,Toys,111.42,5,0.05,Debit Card,5.0
3661,2023-05-01,customer3660@yahoo.com,United States,61.0,Clothing,85.37,1,0.0,Gift Card,4.0
3662,2023-02-19,customer3661@outlook.com,Mexico,68.0,Clothing,64.65,5,0.2,Debit Card,5.0
3663,2024-08-23,customer3662@gmail.com,United Kingdom,70.0,Electronics,72.29,5,0.25,Debit Card,5.0
3664,2023-05-16,customer3663@outlook.com,Canada,54.0,Home & Kitchen,251.49,5,0.0,PayPal,5.0
3665,2023-10-13,customer3664@yahoo.com,United Kingdom,66.0,Grocery,121.98,2,0.2,Credit Card,4.0
3666,2023-10-30,customer3665@gmail.com,France,,Grocery,34.73,3,0.05,PayPal,5.0
3667,2023-09-14,customer3666@gmail.com,Brazil,35.0,Electronics,71.44,4,0.25,PayPal,4.0
3668,2023-12-29,customer3667@gmail.com,Australia,20.0,Electronics,88.24,5,0.0,Debit Card,
3669,2023-09-12,customer3668@hotmail.com,United Kingdom,69.0,Electronics,10.71,2,0.15,Credit Card,5.0
3670,2023-06-22,customer3669@yahoo.com,Brazil,50.0,Sports & Outdoors,130.41,3,0.0,Debit Card,
3671,2023-10-11,customer3670@yahoo.com,United States,49.0,Home & Kitchen,37.18,2,0.25,PayPal,5.0
3672,2024-08-11,customer3671@yahoo.com,Germany,60.0,Beauty,45.23,4,0.05,Debit Card,3.0
3673,2023-03-28,customer3672@gmail.com,Mexico,25.0,Electronics,30.14,4,0.05,Gift Card,3.0
3674,2024-12-01,customer3673@yahoo.com,Mexico,44.0,Beauty,117.47,3,0.15,Credit Card,4.0
3675,2023-10-27,customer3674@protonmail.com,Germany,59.0,Automotive,96.64,5,0.0,PayPal,5.0
3676,2023-08-01,customer3675@outlook.com,France,41.0,Electronics,121.13,2,0.15,Credit Card,5.0
3677,2023-11-21,customer3676@hotmail.com,Germany,57.0,Grocery,152.43,4,0.0,Debit Card,4.0
3678,2024-11-10,customer3677@outlook.com,United Kingdom,50.0,Automotive,77.13,3,0.05,Gift Card,
3679,2024-08-13,customer3678@gmail.com,Canada,38.0,Toys,49.43,1,0.0,Debit Card,
3680,2024-08-20,customer3679@hotmail.com,Brazil,56.0,Home & Kitchen,77.95,2,0.05,Debit Card,3.0
3681,2023-06-10,customer3680@outlook.com,Japan,43.0,Toys,45.0,5,0.1,Gift Card,
3682,2024-10-08,customer3681@yahoo.com,Australia,64.0,Clothing,92.84,3,0.1,Debit Card,5.0
3683,2024-05-30,customer3682@gmail.com,Brazil,21.0,Office Supplies,132.98,4,0.0,Debit Card,
3684,2023-02-13,customer3683@hotmail.com,Mexico,64.0,Toys,38.83,4,0.25,Credit Card,5.0
3685,2023-11-08,customer3684@outlook.com,India,61.0,Grocery,78.35,3,0.15,Debit Card,5.0
3686,2024-08-31,customer3685@hotmail.com,Canada,58.0,Sports & Outdoors,63.67,2,0.0,PayPal,3.0
3687,2024-01-24,customer3686@outlook.com,Brazil,33.0,Home & Kitchen,66.41,4,0.0,Debit Card,4.0
3688,2024-03-03,customer3687@hotmail.com,United States,74.0,Books,116.22,4,0.05,Credit Card,5.0
3689,2023-10-01,customer3688@hotmail.com,Brazil,55.0,Automotive,89.15,2,0.25,Credit Card,
3690,2023-01-28,customer3689@protonmail.com,Mexico,48.0,Clothing,57.37,1,0.25,Credit Card,5.0
3691,2024-10-08,customer3690@protonmail.com,Mexico,31.0,Clothing,61.84,2,0.0,Gift Card,2.0
3692,2024-07-04,customer3691@protonmail.com,France,43.0,Office Supplies,72.01,1,0.1,Bank Transfer,5.0
3693,2023-07-18,customer3692@protonmail.com,Mexico,43.0,Clothing,69.3,4,0.0,Debit Card,4.0
3694,2023-06-26,customer3693@protonmail.com,United Kingdom,36.0,Grocery,71.94,2,0.2,PayPal,3.0
3695,2024-01-14,customer3694@yahoo.com,Mexico,35.0,Electronics,105.13,2,0.15,Credit Card,5.0
3696,2024-08-04,customer3695@hotmail.com,Brazil,25.0,Grocery,29.76,2,0.05,Gift Card,5.0
3697,2023-03-05,customer3696@outlook.com,Brazil,59.0,Sports & Outdoors,89.8,5,0.0,Credit Card,1.0
3698,2024-04-01,customer3697@yahoo.com,Mexico,30.0,Electronics,95.5,5,0.25,Credit Card,5.0
3699,2024-09-10,customer3698@gmail.com,Brazil,44.0,Electronics,184.16,5,0.05,Credit Card,2.0
3700,2023-12-26,customer3699@gmail.com,Mexico,35.0,Home & Kitchen,64.47,4,0.25,Debit Card,
3701,2023-02-08,customer3700@protonmail.com,France,73.0,Sports & Outdoors,88.92,1,0.0,Debit Card,4.0
3702,2023-01-18,customer3701@hotmail.com,Mexico,46.0,Clothing,115.68,4,0.05,Credit Card,5.0
3703,2023-04-29,customer3702@protonmail.com,India,34.0,Home & Kitchen,87.85,3,0.1,Credit Card,5.0
3704,2024-10-11,customer3703@outlook.com,Canada,74.0,Toys,16.19,4,0.0,PayPal,5.0
3705,2023-12-01,customer3704@gmail.com,Germany,65.0,Office Supplies,17.74,4,0.0,PayPal,4.0
3706,2023-04-18,customer3705@outlook.com,India,62.0,Electronics,60.96,4,0.1,Credit Card,4.0
3707,2024-10-22,customer3706@protonmail.com,Japan,26.0,Sports & Outdoors,68.62,4,0.15,Credit Card,4.0
3708,2024-08-28,customer3707@hotmail.com,Canada,68.0,Automotive,82.61,5,0.0,PayPal,
3709,2023-04-18,customer3708@yahoo.com,Australia,27.0,Toys,28.17,5,0.25,Debit Card,4.0
3710,2024-05-17,customer3709@hotmail.com,Germany,28.0,Office Supplies,97.31,3,0.0,Debit Card,5.0
3711,2023-08-30,customer3710@hotmail.com,Canada,38.0,Toys,28.47,1,0.0,Debit Card,4.0
3712,2023-02-20,customer3711@yahoo.com,Canada,19.0,Sports & Outdoors,87.13,1,0.05,Debit Card,5.0
3713,2023-02-15,customer3712@outlook.com,United Kingdom,19.0,Grocery,35.08,1,0.0,Debit Card,5.0
3714,2024-01-31,customer3713@protonmail.com,Germany,18.0,Home & Kitchen,94.41,5,0.05,PayPal,
3715,2024-09-07,customer3714@outlook.com,India,35.0,Toys,116.04,3,0.0,Gift Card,3.0
3716,2024-12-03,customer3715@protonmail.com,United Kingdom,46.0,Sports & Outdoors,40.94,3,0.2,Debit Card,3.0
3717,2024-05-29,customer3716@hotmail.com,Canada,23.0,Electronics,86.3,2,0.15,Credit Card,4.0
3718,2024-11-04,customer3717@gmail.com,India,24.0,Books,75.5,5,0.0,Bank Transfer,3.0
3719,2023-06-22,customer3718@outlook.com,France,47.0,Grocery,39.65,2,0.25,Credit Card,
3720,2023-04-17,customer3719@outlook.com,Mexico,28.0,Electronics,27.34,5,0.0,Bank Transfer,5.0
3721,2023-03-22,customer3720@hotmail.com,Germany,45.0,Clothing,98.45,4,0.1,Debit Card,4.0
3722,2023-05-07,customer3721@protonmail.com,Canada,28.0,Electronics,169.86,2,0.15,PayPal,4.0
3723,2024-07-04,customer3722@yahoo.com,India,59.0,Electronics,57.31,4,0.05,Debit Card,3.0
3724,2023-04-23,customer3723@hotmail.com,Canada,58.0,Books,16.48,5,0.1,Credit Card,4.0
3725,2023-11-12,customer3724@protonmail.com,Brazil,71.0,Electronics,10.68,1,0.0,Credit Card,4.0
3726,2024-07-06,customer3725@outlook.com,Canada,72.0,Clothing,71.63,1,0.0,Credit Card,
3727,2024-11-07,customer3726@gmail.com,India,59.0,Electronics,22.58,1,0.15,Credit Card,5.0
3728,2023-04-28,customer3727@protonmail.com,Australia,24.0,Automotive,19.24,4,0.0,Credit Card,4.0
3729,2023-05-17,customer3728@yahoo.com,Canada,48.0,Automotive,39.03,3,0.0,Debit Card,5.0
3730,2023-02-17,customer3729@hotmail.com,India,24.0,Home & Kitchen,96.94,4,0.0,Gift Card,5.0
3731,2023-03-23,customer3730@hotmail.com,United Kingdom,56.0,Electronics,92.3,3,0.0,Credit Card,1.0
3732,2023-10-12,customer3731@hotmail.com,Brazil,36.0,Home & Kitchen,100.43,5,0.25,PayPal,5.0
3733,2023-08-18,customer3732@hotmail.com,Canada,45.0,Electronics,48.55,3,0.25,Credit Card,3.0
3734,2024-12-06,customer3733@outlook.com,France,54.0,Beauty,50.83,3,0.0,Debit Card,2.0
3735,2023-11-21,customer3734@gmail.com,United Kingdom,41.0,Toys,120.48,3,0.2,Debit Card,1.0
3736,2023-08-14,customer3735@hotmail.com,Mexico,39.0,Toys,55.26,2,0.05,PayPal,5.0
3737,2023-12-09,customer3736@outlook.com,Canada,43.0,Grocery,26.92,5,0.0,Credit Card,4.0
3738,2024-06-12,customer3737@protonmail.com,Australia,33.0,Grocery,40.44,1,0.25,Credit Card,5.0
3739,2023-09-04,customer3738@yahoo.com,United Kingdom,30.0,Clothing,101.38,1,0.0,Credit Card,5.0
3740,2023-04-16,customer3739@gmail.com,Brazil,24.0,Sports & Outdoors,85.31,3,0.0,Bank Transfer,3.0
3741,2023-11-04,customer3740@gmail.com,Australia,21.0,Clothing,60.37,4,0.05,Credit Card,5.0
3742,2024-03-29,customer3741@hotmail.com,France,44.0,Sports & Outdoors,21.36,3,0.2,Debit Card,
3743,2023-08-19,customer3742@gmail.com,India,,Electronics,84.91,4,0.0,Credit Card,2.0
3744,2024-02-29,customer3743@hotmail.com,Japan,20.0,Clothing,53.52,2,0.15,Debit Card,4.0
3745,2023-08-25,customer3744@yahoo.com,Japan,45.0,Home & Kitchen,26.65,2,0.2,Debit Card,2.0
3746,2024-10-22,customer3745@gmail.com,Germany,53.0,Electronics,99.96,4,0.05,Credit Card,
3747,2024-10-10,customer3746@yahoo.com,United Kingdom,66.0,Clothing,55.4,2,0.0,Credit Card,5.0
3748,2024-06-07,customer3747@protonmail.com,United States,64.0,Beauty,69.55,3,0.25,Credit Card,5.0
3749,2024-09-03,customer3748@gmail.com,Australia,49.0,Clothing,130.9,4,0.2,Credit Card,5.0
3750,2023-03-30,customer3749@protonmail.com,Japan,73.0,Office Supplies,80.32,1,0.0,Debit Card,4.0
3751,2024-04-21,customer3750@protonmail.com,United Kingdom,68.0,Clothing,95.72,2,0.1,PayPal,4.0
3752,2023-10-23,customer3751@gmail.com,United Kingdom,36.0,Office Supplies,66.78,1,0.2,Credit Card,
3753,2024-07-21,customer3752@yahoo.com,United States,43.0,Home & Kitchen,106.88,2,0.1,Credit Card,3.0
3754,2023-01-01,customer3753@hotmail.com,Australia,65.0,Clothing,31.03,5,0.0,Credit Card,
3755,2023-05-18,customer3754@outlook.com,Mexico,58.0,Electronics,21.36,1,0.25,PayPal,4.0
3756,2023-06-25,customer3755@yahoo.com,Japan,46.0,Home & Kitchen,28.7,4,0.0,Credit Card,5.0
3757,2024-02-11,customer3756@outlook.com,United States,46.0,Electronics,51.07,1,0.0,PayPal,4.0
3758,2024-12-10,customer3757@yahoo.com,France,33.0,Sports & Outdoors,95.65,3,0.0,Credit Card,5.0
3759,2024-10-16,customer3758@gmail.com,Mexico,47.0,Home & Kitchen,47.1,1,0.05,Credit Card,
3760,2023-11-29,customer3759@gmail.com,Canada,23.0,Electronics,94.02,3,0.05,Credit Card,2.0
3761,2023-01-01,customer3760@protonmail.com,United Kingdom,63.0,Home & Kitchen,71.75,5,0.1,Debit Card,4.0
3762,2024-09-25,customer3761@hotmail.com,India,43.0,Sports & Outdoors,186.44,1,0.0,Debit Card,4.0
3763,2024-02-22,customer3762@protonmail.com,Japan,40.0,Clothing,72.95,2,0.0,Credit Card,4.0
3764,2023-01-18,customer3763@protonmail.com,Canada,67.0,Electronics,43.92,2,0.0,Bank Transfer,3.0
3765,2024-04-15,customer3764@gmail.com,United States,74.0,Electronics,88.56,4,0.0,PayPal,4.0
3766,2024-10-04,customer3765@outlook.com,Canada,72.0,Beauty,68.66,5,0.0,Gift Card,1.0
3767,2024-09-27,customer3766@yahoo.com,Australia,66.0,Beauty,31.07,2,0.15,Gift Card,3.0
3768,2024-10-11,customer3767@yahoo.com,Germany,44.0,Books,59.84,1,0.0,Debit Card,5.0
3769,2024-12-13,customer3768@yahoo.com,Canada,61.0,Books,59.07,5,0.0,PayPal,4.0
3770,2024-04-22,customer3769@gmail.com,United States,62.0,Home & Kitchen,61.2,1,0.0,Debit Card,
3771,2024-03-23,customer3770@outlook.com,United States,55.0,Books,32.54,5,0.2,Debit Card,5.0
3772,2023-03-26,customer3771@gmail.com,Germany,30.0,Beauty,171.25,3,0.15,PayPal,
3773,2024-04-06,customer3772@gmail.com,United Kingdom,32.0,Grocery,23.04,4,0.0,Debit Card,5.0
3774,2024-10-01,customer3773@yahoo.com,Brazil,60.0,Clothing,132.28,5,0.15,Debit Card,5.0
3775,2024-08-16,customer3774@hotmail.com,Brazil,18.0,Sports & Outdoors,64.96,4,0.1,Credit Card,4.0
3776,2024-10-18,customer3775@outlook.com,Brazil,19.0,Books,36.45,2,0.15,Bank Transfer,4.0
3777,2023-05-05,customer3776@protonmail.com,Brazil,56.0,Beauty,156.06,2,0.2,Credit Card,4.0
3778,2023-05-27,customer3777@protonmail.com,France,41.0,Beauty,7.63,4,0.15,Credit Card,4.0
3779,2024-09-18,customer3778@yahoo.com,Canada,69.0,Beauty,36.15,3,0.15,Credit Card,3.0
3780,2024-11-17,customer3779@protonmail.com,Canada,61.0,Electronics,57.41,5,0.0,Debit Card,3.0
3781,2024-01-20,customer3780@yahoo.com,Japan,,Clothing,39.6,4,0.25,Credit Card,
3782,2024-10-05,customer3781@gmail.com,Mexico,38.0,Home & Kitchen,61.65,5,0.0,Gift Card,4.0
3783,2024-05-12,customer3782@protonmail.com,Brazil,32.0,Clothing,91.48,2,0.2,Debit Card,3.0
3784,2023-05-30,customer3783@yahoo.com,India,23.0,Books,27.24,3,0.15,PayPal,3.0
3785,2024-01-05,customer3784@yahoo.com,India,34.0,Sports & Outdoors,75.3,5,0.05,Credit Card,4.0
3786,2023-10-15,customer3785@hotmail.com,United States,73.0,Toys,96.59,2,0.05,Debit Card,5.0
3787,2024-07-30,customer3786@protonmail.com,Mexico,74.0,Toys,29.36,5,0.25,Debit Card,5.0
3788,2023-09-03,customer3787@hotmail.com,Japan,35.0,Sports & Outdoors,71.73,3,0.15,Credit Card,4.0
3789,2023-05-09,customer3788@gmail.com,India,47.0,Home & Kitchen,58.74,3,0.0,Credit Card,2.0
3790,2023-12-30,customer3789@yahoo.com,Mexico,20.0,Home & Kitchen,33.57,5,0.0,PayPal,3.0
3791,2023-12-28,customer3790@outlook.com,Canada,28.0,Home & Kitchen,35.7,2,0.0,PayPal,5.0
3792,2024-10-10,customer3791@protonmail.com,Mexico,41.0,Grocery,35.98,4,0.05,Gift Card,4.0
3793,2023-01-06,customer3792@gmail.com,Australia,43.0,Electronics,48.2,2,0.15,Debit Card,5.0
3794,2024-09-30,customer3793@outlook.com,Germany,57.0,Clothing,48.62,5,0.05,Credit Card,5.0
3795,2023-06-04,customer3794@protonmail.com,Mexico,37.0,Home & Kitchen,135.04,3,0.2,Gift Card,4.0
